Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Status
solidago,,,,,,,FALSE,,50 Stems,,,,,TNG-WHL-032-P50,500,shopify,0,deny,manual,52.00,,TRUE,TRUE,,,,,FALSE,,,draft
solidago,,,,,,,FALSE,,100 Stems,,,,,TNG-WHL-032-P100,500,shopify,0,deny,manual,95.00,,TRUE,TRUE,,,,,FALSE,,,draft
birthday-brights-bouquet,Birthday Brights Bouquet,"<p>Say happy birthday with a burst of colour. This hand-tied bouquet mixes sunny gerberas, roses and seasonal blooms in warm yellows, oranges and hot pink, finished with fresh greenery for a lively, celebratory look.</p><p>Arranged to order by our Kingston florists and ready to gift straight from the box or dropped into a favourite vase at home.</p><ul><li><strong>Style:</strong> Bright, mixed hand-tied bouquet</li><li><strong>Colours:</strong> Yellow, orange, pink accents</li><li><strong>Care:</strong> Trim stems and refresh water every 2-3 days</li></ul>",The New Greenhouse,,Floral Arrangement,"channel:retail, flower:mixed, color:yellow-orange, color:pink, color:mixed, occasion:birthday, customer:retail-shopper, format:bouquet, season:year-round, type:floral-arrangement, price-status:placeholder, image-status:required, content-status:reviewed",FALSE,Size,Classic,,,,,TNG-RTL-001-CLS,1400,shopify,0,deny,manual,65.00,,TRUE,TRUE,,,,,FALSE,Birthday Brights Bouquet | The New Greenhouse,"Send a bright, cheerful birthday bouquet of mixed seasonal blooms. Fresh flowers delivered across Kingston, Jamaica.",draft
birthday-brights-bouquet,,,,,,,FALSE,,Grand,,,,,TNG-RTL-001-GRD,1400,shopify,0,deny,manual,95.00,,TRUE,TRUE,,,,,FALSE,,,draft
birthday-brights-bouquet,,,,,,,FALSE,,Signature,,,,,TNG-RTL-001-SIG,1400,shopify,0,deny,manual,135.00,,TRUE,TRUE,,,,,FALSE,,,draft
classic-birthday-blooms,Classic Birthday Blooms,"<p>An elegant, understated way to mark a birthday. This bouquet pairs soft roses with complementary seasonal flowers and greenery in a gentle, balanced palette that suits almost anyone on your list.</p><p>Hand-arranged by our florists and presented ready to gift, it is a dependable choice when you want something graceful rather than loud.</p><ul><li><strong>Style:</strong> Classic mixed bouquet with roses</li><li><strong>Colours:</strong> Soft pink, cream and white tones</li><li><strong>Care:</strong> Recut stems and top up water regularly</li></ul>",The New Greenhouse,,Floral Arrangement,"channel:retail, flower:mixed, color:pink, color:white-ivory, color:mixed, occasion:birthday, customer:retail-shopper, format:bouquet, season:year-round, type:floral-arrangement, price-status:placeholder, image-status:required, content-status:reviewed",FALSE,Size,Classic,,,,,TNG-RTL-002-CLS,1400,shopify,0,deny,manual,65.00,,TRUE,TRUE,,,,,FALSE,Classic Birthday Blooms | The New Greenhouse,"A timeless birthday bouquet of roses and seasonal blooms. Order fresh flowers for delivery in Kingston, Jamaica.",draft
classic-birthday-blooms,,,,,,,FALSE,,Grand,,,,,TNG-RTL-002-GRD,1400,shopify,0,deny,manual,95.00,,TRUE,TRUE,,,,,FALSE,,,draft
anniversary-rose-bouquet,Anniversary Rose Bouquet,"<p>Mark the years together with a generous bouquet of premium roses. Full, fragrant blooms are hand-tied with soft greenery for a romantic, classic gift that speaks for itself.</p><p>Each bouquet is arranged to order by our Kingston florists and presented ready to give or display at home.</p><ul><li><strong>Style:</strong> Premium rose hand-tied bouquet</li><li><strong>Colours:</strong> Red or blush, chosen at checkout by size</li><li><strong>Care:</strong> Trim stems and refresh water for longest vase life</li></ul>",The New Greenhouse,,Floral Arrangement,"channel:retail, flower:rose, color:red, color:pink, occasion:anniversary, occasion:romance, customer:retail-shopper, format:bouquet, season:year-round, type:floral-arrangement, price-status:placeholder, image-status:required, content-status:reviewed",FALSE,Size,Classic,,,,,TNG-RTL-003-CLS,1500,shopify,0,deny,manual,65.00,,TRUE,TRUE,,,,,FALSE,Anniversary Rose Bouquet | The New Greenhouse,"Celebrate your anniversary with a romantic bouquet of premium roses. Fresh flowers delivered in Kingston, Jamaica.",draft
anniversary-rose-bouquet,,,,,,,FALSE,,Grand,,,,,TNG-RTL-003-GRD,1500,shopify,0,deny,manual,95.00,,TRUE,TRUE,,,,,FALSE,,,draft
anniversary-rose-bouquet,,,,,,,FALSE,,Signature,,,,,TNG-RTL-003-SIG,1500,shopify,0,deny,manual,135.00,,TRUE,TRUE,,,,,FALSE,,,draft
anniversary-luxe-arrangement,Anniversary Luxe Arrangement,"<p>For a milestone worth marking, this luxe arrangement brings together roses, lilies and lush greenery in a designed vase presentation. Layered textures and a refined palette make it a memorable centrepiece.</p><p>Designed and arranged by our florists, it arrives in its vase ready to display with minimal fuss.</p><ul><li><strong>Style:</strong> Designed vase arrangement</li><li><strong>Colours:</strong> Rich reds, blush and ivory tones</li><li><strong>Care:</strong> Keep water topped up; remove spent blooms as they fade</li></ul>",The New Greenhouse,,Floral Arrangement,"channel:retail, flower:mixed, color:red, color:white-ivory, color:pink, occasion:anniversary, occasion:romance, customer:retail-shopper, customer:corporate, format:arrangement, season:year-round, type:floral-arrangement, price-status:placeholder, image-status:required, content-status:reviewed",FALSE,Size,Grand,,,,,TNG-RTL-004-GRD,2200,shopify,0,deny,manual,95.00,,TRUE,TRUE,,,,,FALSE,Anniversary Luxe Arrangement | New Greenhouse,"A lavish anniversary arrangement of roses and lilies in a vase. Luxury flowers delivered across Kingston, Jamaica.",draft
anniversary-luxe-arrangement,,,,,,,FALSE,,Signature,,,,,TNG-RTL-004-SIG,2200,shopify,0,deny,manual,135.00,,TRUE,TRUE,,,,,FALSE,,,draft
red-rose-romance-bouquet,Red Rose Romance Bouquet,"<p>The timeless way to say I love you. Deep red roses are hand-tied with fresh greenery into a full, romantic bouquet that needs no explanation.</p><p>Arranged to order by our Kingston florists and presented ready to gift, this is the bouquet to reach for when only red roses will do.</p><ul><li><strong>Style:</strong> Red rose hand-tied bouquet</li><li><strong>Colours:</strong> Deep red with green foliage</li><li><strong>Care:</strong> Recut stems and change water every two days</li></ul>",The New Greenhouse,,Floral Arrangement,"channel:retail, flower:rose, color:red, occasion:romance, customer:retail-shopper, format:bouquet, season:year-round, type:floral-arrangement, price-status:placeholder, image-status:required, content-status:reviewed",FALSE,Size,Classic,,,,,TNG-RTL-005-CLS,1500,shopify,0,deny,manual,65.00,,TRUE,TRUE,,,,,FALSE,Red Rose Romance Bouquet | The New Greenhouse,"A classic bouquet of deep red roses to say I love you. Romantic flowers delivered in Kingston, Jamaica.",draft
red-rose-romance-bouquet,,,,,,,FALSE,,Grand,,,,,TNG-RTL-005-GRD,1500,shopify,0,deny,manual,95.00,,TRUE,TRUE,,,,,FALSE,,,draft
red-rose-romance-bouquet,,,,,,,FALSE,,Signature,,,,,TNG-RTL-005-SIG,1500,shopify,0,deny,manual,135.00,,TRUE,TRUE,,,,,FALSE,,,draft
blush-romance-bouquet,Blush Romance Bouquet,"<p>Romance with a softer touch. Blush and pink roses are hand-tied with delicate greenery for a bouquet that feels tender and understated rather than bold.</p><p>Hand-arranged by our florists and ready to gift, it is a lovely choice for early romance, date nights and quiet gestures of affection.</p><ul><li><strong>Style:</strong> Blush rose hand-tied bouquet</li><li><strong>Colours:</strong> Blush and soft pink</li><li><strong>Care:</strong> Trim stems and keep water fresh</li></ul>",The New Greenhouse,,Floral Arrangement,"channel:retail, flower:rose, color:pink, color:white-ivory, occasion:romance, customer:retail-shopper, format:bouquet, season:year-round, type:floral-arrangement, price-status:placeholder, image-status:required, content-status:reviewed",FALSE,Size,Classic,,,,,TNG-RTL-006-CLS,1400,shopify,0,deny,manual,65.00,,TRUE,TRUE,,,,,FALSE,Blush Romance Bouquet | The New Greenhouse,"A soft bouquet of blush and pink roses for a tender romantic gesture. Flowers delivered in Kingston, Jamaica.",draft
blush-romance-bouquet,,,,,,,FALSE,,Grand,,,,,TNG-RTL-006-GRD,1400,shopify,0,deny,manual,95.00,,TRUE,TRUE,,,,,FALSE,,,draft
congratulations-bright-bouquet,Congratulations Bright Bouquet,"<p>Cheer on someone's good news with a bouquet full of energy. Bright roses, gerberas and seasonal blooms come together in bold, joyful colour to mark a promotion, graduation or well-earned achievement.</p><p>Hand-tied to order by our Kingston florists and ready to gift the moment it arrives.</p><ul><li><strong>Style:</strong> Bright mixed hand-tied bouquet</li><li><strong>Colours:</strong> Vivid mixed brights</li><li><strong>Care:</strong> Recut stems and refresh water every few days</li></ul>",The New Greenhouse,,Floral Arrangement,"channel:retail, flower:mixed, color:mixed, color:yellow-orange, color:pink, occasion:congratulations, customer:retail-shopper, customer:corporate, format:bouquet, season:year-round, type:floral-arrangement, price-status:placeholder, image-status:required, content-status:reviewed",FALSE,Size,Classic,,,,,TNG-RTL-007-CLS,1400,shopify,0,deny,manual,65.00,,TRUE,TRUE,,,,,FALSE,Congratulations Bright Bouquet | New Greenhouse,"A vibrant congratulations bouquet for a new job or graduation. Celebration flowers delivered in Kingston, Jamaica.",draft
congratulations-bright-bouquet,,,,,,,FALSE,,Grand,,,,,TNG-RTL-007-GRD,1400,shopify,0,deny,manual,95.00,,TRUE,TRUE,,,,,FALSE,,,draft
congratulations-bright-bouquet,,,,,,,FALSE,,Signature,,,,,TNG-RTL-007-SIG,1400,shopify,0,deny,manual,135.00,,TRUE,TRUE,,,,,FALSE,,,draft
congratulations-elegant-arrangement,Congratulations Elegant Arrangement,"<p>A refined way to say well done. This designed vase arrangement blends roses, lilies and seasonal flowers in a graceful palette, making it as suitable for the office as it is for home.</p><p>Arranged by our florists and delivered in its vase, it is an easy, elegant choice for corporate congratulations and personal milestones alike.</p><ul><li><strong>Style:</strong> Designed vase arrangement</li><li><strong>Colours:</strong> Refined mixed tones</li><li><strong>Care:</strong> Top up water and keep out of direct sun</li></ul>",The New Greenhouse,,Floral Arrangement,"channel:retail, flower:mixed, color:mixed, color:white-ivory, occasion:congratulations, occasion:corporate, customer:retail-shopper, customer:corporate, format:arrangement, season:year-round, type:floral-arrangement, price-status:placeholder, image-status:required, content-status:reviewed",FALSE,Size,Grand,,,,,TNG-RTL-008-GRD,2100,shopify,0,deny,manual,95.00,,TRUE,TRUE,,,,,FALSE,Congratulations Elegant Arrangement | Greenhouse,"An elegant vase arrangement to congratulate a colleague or client. Corporate flowers delivered in Kingston, Jamaica.",draft
congratulations-elegant-arrangement,,,,,,,FALSE,,Signature,,,,,TNG-RTL-008-SIG,2100,shopify,0,deny,manual,135.00,,TRUE,TRUE,,,,,FALSE,,,draft
new-baby-soft-pink-bouquet,New Baby Soft Pink Bouquet,"<p>Welcome a new arrival with a bouquet as gentle as the occasion. Soft pink roses and seasonal blooms are hand-tied with fresh greenery for a sweet, tender gift for new parents.</p><p>Arranged to order by our Kingston florists and presented ready to gift or display on the nursery shelf.</p><ul><li><strong>Style:</strong> Soft pink hand-tied bouquet</li><li><strong>Colours:</strong> Pale pink and cream</li><li><strong>Care:</strong> Trim stems and keep water fresh</li></ul>",The New Greenhouse,,Floral Arrangement,"channel:retail, flower:mixed, color:pink, color:white-ivory, occasion:new-baby, customer:retail-shopper, format:bouquet, season:year-round, type:floral-arrangement, price-status:placeholder, image-status:required, content-status:reviewed",FALSE,Size,Classic,,,,,TNG-RTL-009-CLS,1300,shopify,0,deny,manual,65.00,,TRUE,TRUE,,,,,FALSE,New Baby Soft Pink Bouquet | The New Greenhouse,"A gentle soft pink bouquet to welcome a baby girl. New baby flowers delivered across Kingston, Jamaica.",draft
new-baby-soft-pink-bouquet,,,,,,,FALSE,,Grand,,,,,TNG-RTL-009-GRD,1300,shopify,0,deny,manual,95.00,,TRUE,TRUE,,,,,FALSE,,,draft
new-baby-neutral-bouquet,New Baby Neutral Bouquet,"<p>A gender-neutral way to say congratulations to new parents. This bouquet keeps to calm ivory, white and soft green tones, hand-tied with fresh greenery for a serene, welcoming gift.</p><p>Arranged to order by our Kingston florists and ready to gift or display in the family home.</p><ul><li><strong>Style:</strong> Neutral ivory and green bouquet</li><li><strong>Colours:</strong> Ivory, white and green</li><li><strong>Care:</strong> Recut stems and refresh water regularly</li></ul>",The New Greenhouse,,Floral Arrangement,"channel:retail, flower:mixed, color:white-ivory, color:green, occasion:new-baby, customer:retail-shopper, format:bouquet, season:year-round, type:floral-arrangement, price-status:placeholder, image-status:required, content-status:reviewed",FALSE,Size,Classic,,,,,TNG-RTL-010-CLS,1300,shopify,0,deny,manual,65.00,,TRUE,TRUE,,,,,FALSE,New Baby Neutral Bouquet | The New Greenhouse,"A calm ivory and green bouquet to welcome a new baby. New baby flowers delivered in Kingston, Jamaica.",draft
new-baby-neutral-bouquet,,,,,,,FALSE,,Grand,,,,,TNG-RTL-010-GRD,1300,shopify,0,deny,manual,95.00,,TRUE,TRUE,,,,,FALSE,,,draft
get-well-sunshine-bouquet,Get Well Sunshine Bouquet,<p>Send a little sunshine to someone under the weather. Warm yellow and orange blooms are hand-tied with fresh greenery for an uplifting bouquet that brings light to a bedside or living room.</p><p>Arranged to order by our Kingston florists and presented ready to gift or drop into a vase.</p><ul><li><strong>Style:</strong> Sunny mixed hand-tied bouquet</li><li><strong>Colours:</strong> Yellow and orange</li><li><strong>Care:</strong> Trim stems and keep water fresh</li></ul>,The New Greenhouse,,Floral Arrangement,"channel:retail, flower:mixed, color:yellow-orange, occasion:get-well, customer:retail-shopper, format:bouquet, season:year-round, type:floral-arrangement, price-status:placeholder, image-status:required, content-status:reviewed",FALSE,Size,Classic,,,,,TNG-RTL-011-CLS,1300,shopify,0,deny,manual,65.00,,TRUE,TRUE,,,,,FALSE,Get Well Sunshine Bouquet | The New Greenhouse,"A cheerful yellow and orange get well bouquet to lift the spirits. Flowers delivered across Kingston, Jamaica.",draft
get-well-sunshine-bouquet,,,,,,,FALSE,,Grand,,,,,TNG-RTL-011-GRD,1300,shopify,0,deny,manual,95.00,,TRUE,TRUE,,,,,FALSE,,,draft
get-well-soft-pastels,Get Well Soft Pastels,"<p>A gentle bouquet for someone who needs rest more than fanfare. Soft pastel roses and seasonal blooms are hand-tied in calming pinks, lilacs and creams for a soothing, thoughtful gift.</p><p>Arranged to order by our Kingston florists and ready to gift straight to a bedside or home.</p><ul><li><strong>Style:</strong> Soft pastel hand-tied bouquet</li><li><strong>Colours:</strong> Pink, lilac and cream</li><li><strong>Care:</strong> Recut stems and refresh water regularly</li></ul>",The New Greenhouse,,Floral Arrangement,"channel:retail, flower:mixed, color:pink, color:purple, color:white-ivory, occasion:get-well, customer:retail-shopper, format:bouquet, season:year-round, type:floral-arrangement, price-status:placeholder, image-status:required, content-status:reviewed",FALSE,Size,Classic,,,,,TNG-RTL-012-CLS,1300,shopify,0,deny,manual,65.00,,TRUE,TRUE,,,,,FALSE,Get Well Soft Pastels | The New Greenhouse,"A soothing pastel get well bouquet to send comfort and calm. Fresh flowers delivered in Kingston, Jamaica.",draft
get-well-soft-pastels,,,,,,,FALSE,,Grand,,,,,TNG-RTL-012-GRD,1300,shopify,0,deny,manual,95.00,,TRUE,TRUE,,,,,FALSE,,,draft
designers-choice-bouquet,Designer's Choice Bouquet,"<p>Trust our florists to do what they do best. With a Designer's Choice bouquet, we hand-tie the freshest flowers available on the day into a balanced, beautiful arrangement, tailored to your chosen size.</p><p>Ideal when you want something lovely and are happy to leave the styling to us. Colours and blooms will reflect the best of current stock.</p><ul><li><strong>Style:</strong> Florist's choice hand-tied bouquet</li><li><strong>Colours:</strong> Chosen by our florists from fresh stock</li><li><strong>Care:</strong> Trim stems and refresh water every few days</li></ul>",The New Greenhouse,,Floral Arrangement,"channel:retail, flower:mixed, color:mixed, occasion:everyday, customer:retail-shopper, customer:corporate, format:bouquet, season:year-round, type:floral-arrangement, price-status:placeholder, image-status:required, content-status:reviewed",FALSE,Size,Classic,,,,,TNG-RTL-013-CLS,1400,shopify,0,deny,manual,65.00,,TRUE,TRUE,,,,,FALSE,Designer's Choice Bouquet | The New Greenhouse,"A florist-designed bouquet made from the freshest blooms of the day. Fresh flowers delivered in Kingston, Jamaica.",draft
designers-choice-bouquet,,,,,,,FALSE,,Grand,,,,,TNG-RTL-013-GRD,1400,shopify,0,deny,manual,95.00,,TRUE,TRUE,,,,,FALSE,,,draft
designers-choice-bouquet,,,,,,,FALSE,,Signature,,,,,TNG-RTL-013-SIG,1400,shopify,0,deny,manual,135.00,,TRUE,TRUE,,,,,FALSE,,,draft
seasonal-market-bunch,Seasonal Market Bunch,"<p>A fuss-free, just-picked style bunch to brighten a kitchen table or welcome a guest. We gather the season's freshest flowers and foliage into a relaxed, natural bunch that feels effortless.</p><p>Perfect for treating yourself or a friend for no particular reason. Contents change with the season and the day's harvest.</p><ul><li><strong>Style:</strong> Relaxed gathered market bunch</li><li><strong>Colours:</strong> Seasonal mix</li><li><strong>Care:</strong> Recut stems and keep water fresh</li></ul>",The New Greenhouse,,Floral Arrangement,"channel:retail, flower:mixed, color:mixed, occasion:everyday, customer:retail-shopper, format:bouquet, season:seasonal, type:floral-arrangement, price-status:placeholder, image-status:required, content-status:reviewed",FALSE,Size,Classic,,,,,TNG-RTL-014-CLS,1200,shopify,0,deny,manual,65.00,,TRUE,TRUE,,,,,FALSE,Seasonal Market Bunch | The New Greenhouse,"A relaxed gathered bunch of the season's freshest flowers. Everyday blooms delivered across Kingston, Jamaica.",draft
seasonal-market-bunch,,,,,,,FALSE,,Grand,,,,,TNG-RTL-014-GRD,1200,shopify,0,deny,manual,95.00,,TRUE,TRUE,,,,,FALSE,,,draft
everyday-ivory-elegance,Everyday Ivory Elegance,"<p>Quiet elegance for everyday spaces. This bouquet keeps to a crisp ivory and white palette with fresh greenery, creating a clean, sophisticated look that works in a home or on a desk.</p><p>Hand-tied by our florists and ready to gift or display, it is a versatile choice when you want something simple and refined.</p><ul><li><strong>Style:</strong> All-white hand-tied bouquet</li><li><strong>Colours:</strong> Ivory, white and green</li><li><strong>Care:</strong> Recut stems and refresh water regularly</li></ul>",The New Greenhouse,,Floral Arrangement,"channel:retail, flower:mixed, color:white-ivory, color:green, occasion:everyday, customer:retail-shopper, customer:corporate, format:bouquet, season:year-round, type:floral-arrangement, price-status:placeholder, image-status:required, content-status:reviewed",FALSE,Size,Classic,,,,,TNG-RTL-015-CLS,1400,shopify,0,deny,manual,65.00,,TRUE,TRUE,,,,,FALSE,Everyday Ivory Elegance | The New Greenhouse,"A refined ivory and white bouquet for any room or occasion. Elegant flowers delivered in Kingston, Jamaica.",draft
everyday-ivory-elegance,,,,,,,FALSE,,Grand,,,,,TNG-RTL-015-GRD,1400,shopify,0,deny,manual,95.00,,TRUE,TRUE,,,,,FALSE,,,draft
everyday-ivory-elegance,,,,,,,FALSE,,Signature,,,,,TNG-RTL-015-SIG,1400,shopify,0,deny,manual,135.00,,TRUE,TRUE,,,,,FALSE,,,draft
modern-mixed-bouquet,Modern Mixed Bouquet,"<p>A fresh, contemporary take on the everyday bouquet. We combine structured blooms with textural foliage in a considered palette for a modern, design-led look that feels current.</p><p>Hand-tied by our florists and ready to gift or display, it suits a stylish home or a modern workspace equally well.</p><ul><li><strong>Style:</strong> Contemporary mixed hand-tied bouquet</li><li><strong>Colours:</strong> Considered modern mix</li><li><strong>Care:</strong> Recut stems and keep water fresh</li></ul>",The New Greenhouse,,Floral Arrangement,"channel:retail, flower:mixed, color:mixed, occasion:everyday, customer:retail-shopper, customer:corporate, format:bouquet, season:year-round, type:floral-arrangement, price-status:placeholder, image-status:required, content-status:reviewed",FALSE,Size,Classic,,,,,TNG-RTL-016-CLS,1400,shopify,0,deny,manual,65.00,,TRUE,TRUE,,,,,FALSE,Modern Mixed Bouquet | The New Greenhouse,"A contemporary mixed bouquet with clean lines and modern colour. Fresh flowers delivered in Kingston, Jamaica.",draft
modern-mixed-bouquet,,,,,,,FALSE,,Grand,,,,,TNG-RTL-016-GRD,1400,shopify,0,deny,manual,95.00,,TRUE,TRUE,,,,,FALSE,,,draft
modern-mixed-bouquet,,,,,,,FALSE,,Signature,,,,,TNG-RTL-016-SIG,1400,shopify,0,deny,manual,135.00,,TRUE,TRUE,,,,,FALSE,,,draft
standing-spray-classic-white,Standing Spray — Classic White,"<p>A dignified standing spray designed for funeral services and memorials, arranged on a floral easel so it stands beautifully beside the casket or at the front of the room. White oriental lilies, roses and chrysanthemums are gathered with lush greenery for a calm, timeless presence.</p><p>Our team prepares each tribute by hand and can coordinate delivery to the service on your behalf, so you have one less thing to think about during a difficult time.</p><ul><li><strong>Style:</strong> One-sided spray on a wire easel</li><li><strong>Palette:</strong> All-white with fresh greenery</li><li><strong>Presentation:</strong> Ready to display on arrival; ribbon banner available on request</li><li><strong>Care:</strong> Keep out of direct sun and away from heat until the service</li></ul>",The New Greenhouse,,Sympathy Arrangement,"channel:retail, channel:wholesale, flower:lily, color:white-ivory, color:green, occasion:sympathy, customer:retail-shopper, customer:corporate, format:standing-spray, season:year-round, type:sympathy-arrangement, price-status:placeholder, image-status:required, content-status:reviewed",FALSE,Title,Default Title,,,,,TNG-SYM-001,6000,shopify,0,deny,manual,240.00,,TRUE,TRUE,,,,,FALSE,Standing Spray Classic White | Sympathy Flowers JA,"Classic white standing spray of lilies and roses on an easel. Sympathy flowers in Jamaica, delivered across Kingston & St. Andrew.",draft
standing-spray-mixed-tribute,Standing Spray — Mixed Tribute,"<p>A warm, comforting standing spray for those who prefer soft colour rather than all-white. Blush and cream roses, lilies and seasonal blooms are arranged with greenery on a floral easel, creating a gentle tribute that feels personal and heartfelt.</p><p>Each spray is built by hand and can be delivered directly to the service. A ribbon banner can be added if you would like to include a name or a few words.</p><ul><li><strong>Style:</strong> One-sided spray on a wire easel</li><li><strong>Palette:</strong> Soft mixed tones with greenery</li><li><strong>Presentation:</strong> Ready to display on arrival</li><li><strong>Care:</strong> Keep cool and shaded until the service</li></ul>",The New Greenhouse,,Sympathy Arrangement,"channel:retail, channel:wholesale, flower:mixed, color:mixed, color:pink, color:white-ivory, occasion:sympathy, customer:retail-shopper, customer:corporate, format:standing-spray, season:year-round, type:sympathy-arrangement, price-status:placeholder, image-status:required, content-status:reviewed",FALSE,Title,Default Title,,,,,TNG-SYM-002,6000,shopify,0,deny,manual,240.00,,TRUE,TRUE,,,,,FALSE,Mixed Tribute Standing Spray | Sympathy Flowers JA,"Soft mixed-tone standing spray on an easel for a service. Sympathy flowers Jamaica, arranged and delivered in Kingston & St. Andrew.",draft
sympathy-wreath-ivory-greenery,Sympathy Wreath — Ivory & Greenery,"<p>A traditional circular wreath expressing enduring remembrance, arranged on a floral ring with ivory roses, chrysanthemums and layered greenery. The rounded form is a quiet, classic gesture suited to a service, graveside or memorial.</p><p>Every wreath is assembled by hand and can be delivered to the venue on the day. We are glad to coordinate the details so the tribute arrives ready to display.</p><ul><li><strong>Style:</strong> Round floral wreath on a ring base</li><li><strong>Palette:</strong> Ivory blooms with mixed greenery</li><li><strong>Presentation:</strong> Ready to display; easel or stand available on request</li><li><strong>Care:</strong> Keep shaded and cool until the service</li></ul>",The New Greenhouse,,Sympathy Arrangement,"channel:retail, channel:wholesale, flower:chrysanthemum, color:white-ivory, color:green, occasion:sympathy, customer:retail-shopper, customer:corporate, format:wreath, season:year-round, type:sympathy-arrangement, price-status:placeholder, image-status:required, content-status:reviewed",FALSE,Title,Default Title,,,,,TNG-SYM-003,4500,shopify,0,deny,manual,240.00,,TRUE,TRUE,,,,,FALSE,Sympathy Wreath Ivory & Greenery | Kingston JA,"Round ivory-and-greenery sympathy wreath for a service or graveside. Sympathy flowers Jamaica, delivered across Kingston & St. Andrew.",draft
casket-spray-full-ivory,Casket Spray — Full Ivory,"<p>A full casket spray created as the central floral tribute of a funeral, designed to rest gracefully across the casket. Ivory roses, oriental lilies and chrysanthemums are gathered with soft greenery into a generous, flowing form that reads as calm and dignified.</p><p>As one of the most personal tributes a family can give, this piece is arranged with particular care and delivered to the funeral home or church for the service.</p><ul><li><strong>Style:</strong> Full-length spray to rest across the casket</li><li><strong>Palette:</strong> All-ivory with lush greenery</li><li><strong>Presentation:</strong> Delivered ready to place</li><li><strong>Care:</strong> Keep cool and shaded until the service</li></ul>",The New Greenhouse,,Sympathy Arrangement,"channel:retail, channel:wholesale, flower:rose, color:white-ivory, color:green, occasion:sympathy, customer:retail-shopper, customer:corporate, format:casket-spray, season:year-round, type:sympathy-arrangement, price-status:placeholder, image-status:required, content-status:reviewed",FALSE,Title,Default Title,,,,,TNG-SYM-004,7000,shopify,0,deny,manual,240.00,,TRUE,TRUE,,,,,FALSE,Full Ivory Casket Spray | Sympathy Flowers Jamaica,"Full ivory casket spray of roses and lilies for a funeral. Sympathy flowers Jamaica, delivered to churches and funeral homes in Kingston.",draft
peaceful-whites-hand-tied-bouquet,Peaceful Whites Hand-Tied Bouquet,"<p>A gentle hand-tied bouquet of white roses, lilies and chrysanthemums with soft greenery, sent as a quiet expression of comfort. Its calm, all-white palette suits a home, a family, or anyone you wish to hold close in thought.</p><p>Each bouquet is tied by hand and can be delivered ready to place in a vase. Choose a larger size for a fuller, more generous gesture.</p><ul><li><strong>Style:</strong> Hand-tied bouquet, ready for a vase</li><li><strong>Palette:</strong> White and ivory with greenery</li><li><strong>Sizes:</strong> Standard, Deluxe and Premium</li><li><strong>Care:</strong> Trim stems and change water every couple of days</li></ul>",The New Greenhouse,,Sympathy Arrangement,"channel:retail, flower:rose, color:white-ivory, color:green, occasion:sympathy, customer:retail-shopper, customer:corporate, format:bouquet, season:year-round, type:sympathy-arrangement, price-status:placeholder, image-status:required, content-status:reviewed",FALSE,Size,Standard,,,,,TNG-SYM-005-STD,1600,shopify,0,deny,manual,110.00,,TRUE,TRUE,,,,,FALSE,Peaceful Whites Sympathy Bouquet | Kingston JA,"White hand-tied sympathy bouquet of roses and lilies to comfort a family. Sympathy flowers Jamaica, delivered in Kingston & St. Andrew.",draft
peaceful-whites-hand-tied-bouquet,,,,,,,FALSE,,Deluxe,,,,,TNG-SYM-005-DLX,1600,shopify,0,deny,manual,160.00,,TRUE,TRUE,,,,,FALSE,,,draft
peaceful-whites-hand-tied-bouquet,,,,,,,FALSE,,Premium,,,,,TNG-SYM-005-PRM,1600,shopify,0,deny,manual,220.00,,TRUE,TRUE,,,,,FALSE,,,draft
serene-sympathy-bouquet,Serene Sympathy Bouquet,"<p>A softly toned hand-tied bouquet in cream and blush with gentle greenery, for those who find comfort in quiet colour. Roses, lilies and seasonal blooms are gathered by hand into a calm, graceful bouquet that carries a heartfelt message of care.</p><p>Delivered ready to place in a vase, it can be sent to a home or to the family. Larger sizes offer a fuller, more generous arrangement.</p><ul><li><strong>Style:</strong> Hand-tied bouquet, ready for a vase</li><li><strong>Palette:</strong> Cream and blush with greenery</li><li><strong>Sizes:</strong> Standard, Deluxe and Premium</li><li><strong>Care:</strong> Trim stems and refresh the water regularly</li></ul>",The New Greenhouse,,Sympathy Arrangement,"channel:retail, flower:mixed, color:white-ivory, color:pink, occasion:sympathy, customer:retail-shopper, customer:corporate, format:bouquet, season:year-round, type:sympathy-arrangement, price-status:placeholder, image-status:required, content-status:reviewed",FALSE,Size,Standard,,,,,TNG-SYM-006-STD,1600,shopify,0,deny,manual,110.00,,TRUE,TRUE,,,,,FALSE,Serene Sympathy Bouquet | Sympathy Flowers Jamaica,"Soft cream-and-blush sympathy bouquet, hand-tied and delivered. Sympathy flowers Jamaica across Kingston & St. Andrew, sent with care.",draft
serene-sympathy-bouquet,,,,,,,FALSE,,Deluxe,,,,,TNG-SYM-006-DLX,1600,shopify,0,deny,manual,160.00,,TRUE,TRUE,,,,,FALSE,,,draft
